Book ID,Title,Subtitle,Author,Publisher,Book Type ID,Note,ISBN,Compiler,Last Update Date,Add Date
1383,참된 지도자,마태복음 강해설교 제 11 권,하용조,두란노,16,NULL,9788970086743,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1384,천국 대헌장 (팔복),예수님의 산상 설교,하용조,두란노,16,NULL,9788970082127,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1385,애경사 가족끼리 드리는 가정예배 150,NULL,이관영,노아와 방주,2,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1386,자녀의 5가지 사랑의 언어,The five love language of children,게리채프먼 & 로스 캠벨,생명의 말씀사,4,NULL,9788904141319,장동숙,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1387,성서 건강학,예방의학자 황성주 박사의,황성주,국민일보사,12,NULL,8971540109,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1388,세이비어 교회,미국을 움직이는 작은 공동체,유성준,평단,11,NULL,897343215x03511,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1389,The reflective life (묵상하는 삶),묵상하는 삶,켄가이어,두란노,2,NULL,NULL,윤종석,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1390,소그룹 영성훈련,영혼의 사귐을 통한 영성지도,앨리스프라일링,IVP,1,NULL,NULL,최효은,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1391,예수는 신화가 아니다,크리스챤이라면 누구나 꼭 한번 읽어야 할 필독서,박명룡,누가,11,NULL,9788992735247,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1392,참된 신앙고백,하용조 강해설교 시리즈9,하용조,두란노,16,NULL,9788970086286,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1393,열두 제자를 택하신 예수님,마태복음 강해설교 제7권,하용조,두란노,16,NULL,9788970085913,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1394,가서 제자 삼으라,마태복음 강해설교 제 12 권,하용조,두란노,16,NULL,9788970087658,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1395,대화학교,온 가족의 관계성장을 위한,도은미,두란노,5,NULL,9788970086682,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1396,사랑으로 참된 것을 말하라,NULL,루스코 & 케네스허크,디모데,4,NULL,9788938802798,마영례,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1397,자세히 보는 성막여행,NULL,김태평,멘토,16,NULL,9788988152010,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1398,우리교회 이보다 더 좋을 수 있다,NULL,권준,두란노,11,NULL,9788953108233,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1399,향기를 품은 아침편지 365,전 셰계 기독교인에게 보내는 박헌승의 희망과 위안의 편지,박헌승,KIATS,1,NULL,9788993447521,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1400,The Dilbert Future,Thriving on Stupidity in the 21st Century,스캇 아담스,HarperBusiness,14,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1401,왕의 재정,내 삶의 진정한 주인 바꾸기,김미진,규장,7,NULL,9788960973565,홍성건,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1402,하나님의 기쁨,기쁨의 주권자와 동행하라,존파이퍼,두란노,1,NULL,9788953120037,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1403,성공하는 사람들의 7가지 습관,Habits of High Effective People,스티븐코비,김영사,14,NULL,893490150003320,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1404,작은 기도,이해인 시집,이해인,열림원,8,NULL,9788970637075,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1405,나의 발을 사슴과 같게 하사,Hind's Feet on High Places,한나허나드,두란노,1,NULL,9788953100084,김주성,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1406,능력을 행하시는 예수님,마태복음 강해설교 제6권,하용조,두란노,16,NULL,9788970085425,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1407,Robot Legged Sejin,NULL,고혜림,조선Books,8,NULL,9788966660995,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1408,로봇다리 세진이,NULL,고혜림,조선Books,8,NULL,9788993499070,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1409,예수님처럼,NULL,맥스루카도,복있는 사람,2,NULL,9788990353559,윤종석,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1410,용서의 축복,마태복음 강해설교 제10권,하용조,두란노,16,NULL,9788970086675,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1411,야베스의 기도,내 삶을 기적으로 채우는 기도의 원리,브루스윌킨스,디모데,1,NULL,9788938802972,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1412,웰빙가족의 10가지 법칙,십계명으로 건강 가정 세우기,이동원,두란노,5,NULL,9788953108400,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1413,잡초같은 인생에 베푸시는 하나님의 은혜,야곱의 생애를 통해 보는 인생의 의미와 하나님의 끈질긴 사랑,강준민,두란노,16,NULL,9788953100305,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1414,t,광수생각,박광수,소담출판사,14,NULL,9788973813438,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1415,고등어,한때 넉넉한 바다를 익명으로 떠돌 적에 아직 그것은 등이 푸른 자유였다,공지영,푸른숲,14,NULL,9788971844878,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1416,종교인과 신앙인,국민일보 미션라이프 인기연재칼럼,강덕영,상상나무,8,NULL,9788993484748,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1417,좋은 교인 좋은 크리스천,국민일보 미션라이프 인기연재칼럼,강덕영,상상나무,8,NULL,9788993484847,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1418,자식의 장래는 부모의 행함에 달려있다,몸으로 하는 자녀 교육 방법 제시,김인자,나침반출판사,10,NULL,9788931810912,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1419,설원에 떨어진 신토불이,NULL,정충모,지구문학,14,NULL,9788989240365,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1420,사귐의 기도,NULL,김영봉,IVP,2,NULL,9788932820583,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1421,엄마에게 가는 길,"일곱 살에 나를 엄마의 땅, 스물일곱에 다시 품에 안다",아샤미로,웅진지식하우스,14,NULL,9788901092218,손미나,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1422,꿈이 있는 아내는 늙지 않는다,"살림과 육아, 맞벌이 때문에 덮어둔 나의 꿈을 되살리는 가슴 뛰는 메세지",김미경,명진출판,10,NULL,9788976772589,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1423,"부모가 자녀의 훌륭한 스승이 되려면 ",가르침의 지혜,최주호,당그래,14,NULL,9788985296663,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1424,날마다 주님과 함께,일년일독 성경묵상집,WTB선교회,디모데,2,NULL,9788938802088,최기운,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1425,요약강해 요절설교 구약 1,NULL,이찬영,소망사,16,NULL,9788975102042,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1426,요약강해 요절설교 구약 2,NULL,이찬영,소망사,16,NULL,2000400300029,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1427,세상의 빛과 소금,예수님의 산상설교 (2),하용조,두란노,16,NULL,9788970084152,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1428,아픈 행복,나의 힘이신 여호와여 내가 주를 사랑하나이다,박난응,쿰란 출판사,11,NULL,9788965624929,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1429,예수 그리스도,아브라함과 다윗의 자손,하용조,두란노서원,16,NULL,9788970082110,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1430,아담아 네가 어디 있느냐,NULL,하용조,두란노,16,NULL,9788970088433,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1431,아담,하나님이 사랑하시는 자,헨리나우웬,IVP,1,NULL,9788932820330,김명희,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1432,구속,구속의 성취와 그 적용,존 머레이,복있는 사람,1,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1433,갈망,인간의 일생에 놓여진 15가지 영혼수업,후안까를로스 오르띠즈,바울,1,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1434,개인적 예언자,당신의 개인적인 운명을 열어주는 비밀의 열쇠들,미키 로빈슨,순전한 나드,1,NULL,NULL,이아미,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1435,당신을 향한 하나님의 계획,NULL,제임스 패커,두란노,1,NULL,NULL,정옥배,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1436,두려움에서 사랑으로,헨리나우웬의 7가지 영성훈련,헨리나우웬,두란노,1,NULL,9788953114517,윤종석,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1437,복음,복음을 잃어버린 이 시대를 향한 선지자적 외침,폴워셔,생명의 말씀사,1,NULL,9788904164165,조계광,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1438,컴투파파,아버지께로 돌아오라,게리윈스,순전한 나드,1,NULL,9788962370041,이아미,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1439,전쟁은 끝났습니다,하나님은 화가 나지 않으셨으니 죄와 심판과의 고투를 그만 두십시오,앤드류 워맥,해리슨하우스,1,NULL,9788994901305,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1440,이기는 자,NULL,다니엘 김,규장,1,NULL,9788960973596,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1441,하나님 제게 왜 이러세요,결코 사라지지 않는 질문,필립얀시,규장,1,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1442,하나님 저도 고치실 수 있나요,맥스루케이도의,맥스루케이도,두란노,1,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1443,감사의 기적,인생을 기적으로 바꿔줄 21일 감사 습관 만들기,이영훈,두란노,2,NULL,9788953119406,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1444,나를 살리는 회개,김양재의 큐티노트 마태복음 5,김양재,두란노,2,NULL,9788953118782,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1445,그럴 바엔 차라리 교회가지 마라,형식적인 신앙에서 벗어나 우리가 따라야 할 예수님의 방식,밥호스테틀리,생명의 말씀사,2,NULL,9788904164196,조계광,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1446,말을 바꾸면 인생이 바뀝니다,70세 노인도 일으킨 상상 이상의 복을 당신도 경험할 수 있다,강인훈,베다니출판사,2,NULL,NULL,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1447,묵상하는 삶,오염된 삶의 현장에서 영적 감수성을 높이는 법,켄가이어,두란노,2,NULL,9788970089669,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1448,성품은 말보다 더 크게 말한다,빨리 가는 것보다 바른 길을 가려는 삶의 결단,앤디스탠리,디모데,2,NULL,9788938811691,윤종석,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1449,섬김,평신도가 살아야 교회가 산다,빌 하이벨스,두란노,2,NULL,9788953107038,NULL,2015-09-12 00:00:00.000,2015-09-12 00:00:00.000
1450,어리석은 크리스천,크리스천이 저지르는 어리석은 실수 10가지,마크 애터베리,가치창조,2,NULL,NULL,마영례,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1451,인생을 즐기는 믿음,인생의 핸들을 하나님께 내어 드리고 삶을 즐기는 비결,손경구,두란노,2,NULL,8953103762,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1452,준비된 선물,당신을 위해 오랫동안 준비된 복음 이야기,김민정,생명의 말씀사,2,NULL,9788904159932,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1453,관계의 힘,상처받지 않고 행복해지는,레이먼드 조,한국경제신문,3,NULL,9788947529280,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1454,하나님을 경험하는 삶,하나님의 뜻을 알고 행하는 길,헨리 블랙가비,요단,2,NULL,893500944X,문정민,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1455,충성은 무조건 복종하는 것이 아닙니다,우리의 말과 행동을 진짜되게 하는 충성,문희곤,예수전도단,2,NULL,9788953363708,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1456,바보 빅터,17년동안 바보로 살았던 멘사 회장의 이야기,"호아킴 데 포사다, 레이먼드 조",한국경제신문,3,NULL,NULL,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1457,당신도 영적 지도자가 될 수 있다,그리스도를 알고 그를 알게 하라,리로이 아임스,네비게이토,3,NULL,9788937503245,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1458,자녀의 삶에 하나님을 더하라,자녀의 인생을 축복하는 50가지 가정교육법,조만제,예영 커뮤니케이션,5,NULL,8983503343,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1459,가정예배를 회복하라,매튜 헨리의,매튜 헨리,미션월드,5,NULL,9788957402771,이영자,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1460,하나님의 연애 베이직,"사랑, 성, 관계에 대한 딘 셔만의 솔직한 강의",딘 셔만,예수전도단,5,NULL,9788955362466,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1461,그리스도인의 재정원칙,재정 관리에 대한 성경적 기본 원칙 일곱가지,크래그 힐 얼 피츠,예수전도단,7,NULL,9788955361797,허령,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1462,복음을 위한다면 지갑을 찢어라,기적이 시작되는 김동호 목사의 facebook 담벼락,김동호,두란노,7,NULL,9788953117396,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1463,꽃되어 열매되어 피어나리,살아있는 것만으로도 당신은 세상의 주인공입니다,오 아볼로,한솔미디어,8,NULL,9788985656757,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1464,"그 청년의사, 그가 사랑한 것들",마음에서 들려오는 사랑의 소리,안수현,아바서원,8,NULL,NULL,이기섭,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1465,난 참 바보처럼 살았군요,NULL,이종용,도서출판 누가,8,NULL,9788989344834,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1466,나는 하나님의 가능성이고 싶다,영어빵점 소년에서 전액 장학금으로 스탠포드를 졸업한 조현영의 신앙 간증 에세이,조현영,두란노,8,"
",9788953108820,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1467,나는 하나님의 딸,NULL,김하은,규장,8,NULL,9788960973039,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1468,난 당신이 좋아,고통속에 부르는 아가,김병년,IVP,8,NULL,NULL,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1469,묻고 답하다,강영안 양희송 2박 3일의 대화,홍성사,홍성사,8,NULL,9788936509484,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1470,스물다섯 미친 나눔으로 세상을 바꾸다,갱상도 사투리로 쓰여진,송주현,가나북스,8,NULL,9788994664460,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1471,예수와 함께한 직장 생활,사랑을 만드는 회상 이력서를 제출하시겠습니까?,데이비드 그레고리,포이에마,8,NULL,9788995887387,서소울,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1472,영혼을 살찌우는 삶의 이야기,영혼의 평온함과 잃어버린 영성을 회복시켜주는 120가지 신앙이야기,한명수,기독신문사,8,NULL,9788986027174,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1473,아이에게 배우는 목사 아빠,이재철 목사의 신앙 프로포,이재철,홍성사,8,NULL,8936501372,NULL,2015-09-19 00:00:00.000,2015-09-19 00:00:00.000
1474,예수와 함께한 저녁식사,바닥난 인생길위에서 다시 예수를 만나다,데이비드 그레고리,포이에마,8,NULL,9788997760022,최종훈,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1475,어머니의 기도가 빚어낸 하나님의 가능성,무릎으로 키운 자녀는 반드시 쓰임 받는다,박은희,두란노,8,NULL,9788953111080,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1476,양화진,이야기 선교사,정연희,홍성사,8,NULL,9788936501013,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1477,작은 기도,하나님의 사랑을 체험한,류광수,생명,8,NULL,9788991848528,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1478,지선아 사랑해,지난 10년의 고난이 가르쳐주었습니다. 삶은 선물입니다.,이지선,문학동네,8,NULL,9788954611664,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1479,성지 행전,이원희 목사와 함께 떠나는,이원희,평단,9,NULL,9788973433681,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1480,메세지 구약 예언서,일상의 언어로 쓰여진 성경옆의 성경,유진 피터슨,복있는 사람,11,NULL,9788963601182,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1481,"교회, 나의 고민 나의 사랑",우리 시대 교회에 대한 자전적 이야기,필립얀시,요단,11,NULL,NULL,김동완,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1482,살아 있는 교회,현존하는 최고의 복음주의적 존 스토트의 교회에 대한 확신,존 스토트,IVP,11,NULL,9788932811123,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1483,콩나물 청년들에게,감자탕 교회 청년부 목사가,이석진,넥서스Cross,11,NULL,9788957977415,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1484,"16살, 네 꿈이 평생을 결정한다 2 국내편",우리 역사상 가장 위대한 인물 35명의 선택,김재헌,팝콘북스,14,NULL,9788991147713,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1485,꿈을 찾아서 행복을 찾아서,제16회 전국 소년소녀 가정 생활수기 모음집,한효선,CCM커뮤니케이션,14,NULL,9788985648240,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1486,"감자, 내 몸을 살린다","위궤양, 대장암, 심장병을 예방하는 감자의 놀라운 힘",조현묵,한언,14,NULL,9788955964882,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1487,김연아의 7분 드라마,"스무살 김연아, 그 열정과 도전의 기록",김연아,중앙출판사,14,NULL,9788945125156,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1488,경제학 콘서트,커피 한 잔의 가격부터 중고차 매매의 비밀까지 복잡한 세상을 이해하는 명쾌한 경제학의 세계,팀 하포드,웅진지식하우스,14,NULL,9788901054889,김명철,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1489,나는 까칠하게 살기로 했다,상처받지 않고 사람을 움직이는 관계의 심리학,양창순,첸추리원,14,NULL,9788996746416,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1490,내 인생을 바꾼 스무살 여행,사하라에서 배운 성공의 원칙,브라이언 트레이시,작가정신,14,NULL,9788972881681,강주헌,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1491,나미야 잡화점의 기적,NULL,히가시노 게이고,현대문학,14,NULL,9788972756194,양윤옥,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1492,네 손가락의 피아니스트 희아의 일기,나는 손가락을 두개 주신 하느님께 감사한다. 내 손을 생각해보면 아주 귀중한 보물의 손이다,이희아,파랑새어린이,14,NULL,9788970577012,고정욱,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1493,로마인 이야기 4,율리우스 카이사르,시오노 나나미,한길사,14,NULL,9788935610273,김석희,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1494,사랑하고 또 사랑하고 용서하세요,김수환 추기경 평전,구중서,책만드는집,14,NULL,9788979443011,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1495,삶은 속도가 아니라 방향이다,쉼없는 분주함속에 미처 깨닫지 못했던 소중한 것들,수영.전성민,루이앤휴잇,14,NULL,9788996719014,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1496,우리들의 이야기,캐나다 한인여성회 자문 위원회,이상묵,태인문화사,14,NULL,9788985817455,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1497,어둠속에서 꿈을 꾸다,장애인 국회위원 최동익이 전하는 희망의 메세지,최동익,해피스토리,14,NULL,9788993225709,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1498,"아버지, 이제는 사랑한다고 말할 수 있어요",아버지 마음과 용서 프로젝트로 건강한 자아상 세우기,정회성,죠이선교회출판부,5,NULL,9788942101917,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1499,적을 만들지 않는 대화법,사람을 얻는 마법의 대화 기술 56,샘 혼,갈매나무,14,NULL,9788995932582,이상원,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1500,"이젠, 다르게 살아야 한다",이시형 박사의 산에서 배운 지혜,이시형,이지북,14,NULL,9788956244020,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1501,친절한 복희씨,NULL,박완서,문학과 지성사,14,NULL,9788932018140,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1502,칼의 노래,청소년을 위한,김훈,생각의 나무,14,NULL,9788984983564,전필식,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1503,캐나다,자신만만 세계여행 7,삼성출판사,삼성출판사,14,NULL,9788915011700,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1504,하트북,건강한 내 몸을 위한 심장사용설명서,수전 스타인바움,한국경제신문,14,NULL,9788947529259,신승미,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1505,피아노치는 변호사,내 인생에 의미없는 순간은 단 1분도 없다,박지영,땅에쓰신글씨,8,NULL,NULL,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1506,요약강해 요절설교 신약,NULL,이찬영,소망사,16,NULL,2000242100696,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1507,희망 비타민,멋진 인재가 되기 위한 70가지 이야기,김혜남,매일경제신문사,14,NULL,9788974423780,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1508,붙들어 주심,NULL,이찬수,규장,16,NULL,9788960973275,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1509,성화,박영선 목사 설교전집 2,박영선,복있는 사람,16,NULL,9788963601175,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1510,하나님의 창조에 참여해가는 삶,내가 만물을 새롭게 하노라,임영수,선교문화사,16,NULL,9788978220576,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1511,사도행전 속으로 8,바로 일어서라,이재철,홍성사,16,NULL,9788936509927,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1512,사도행전 속으로 7,이방인에게로 향하노라,이재철,홍성사,16,NULL,9788936509620,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1513,사도행전 속으로 6,비로소 그리스도인이라,이재철,홍성사,16,NULL,9788936509125,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1514,예수님의 위대한 질문,인생의 중요한 순간마다 다가오는 12가지,한기채,교회성장연구소,16,NULL,9788983041814,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1515,요한과 더불어 열번째 산책,요한복음 설교집 (요21장),이재철,홍성사,16,NULL,9788936504625,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1516,요한과 더불어 아홉번째 산책,요한복음 설교집 (요21장),이재철,홍성사,16,NULL,9788936504571,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1517,요한과 더불어 여덟번째 산책,요한복음 설교집 (요21장),이재철,홍성사,16,NULL,9788936504519,NULL,2015-09-26 00:00:00.000,2015-09-26 00:00:00.000
1518,뒷문없는 교회 이야기,어느 지역 교회의 불신자 회심 정착률 80%의 비밀,강정원,국제제자훈련원,11,NULL,NULL,NULL,2015-10-25 00:00:00.000,2015-10-25 00:00:00.000
1519,렘브란트의 유령,NULL,폴 크리스토퍼,중앙books,14,NULL,9788961884044,하현길,2015-11-15 00:00:00.000,2015-11-15 00:00:00.000
1520,영적 침체,NULL,마틴 로이스 존스,NULL,1,NULL,NULL,NULL,2015-11-22 00:00:00.000,2015-11-22 00:00:00.000
1521,다시 복음으로,십자가의 복음으로 결론짓는 삶,김용의,예수전도단,1,NULL,9788955364361,NULL,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1522,하나님께 돌아오는 연습,다시 한번 그분의 손을 잡다,김형준,스텝스톤,2,NULL,9788955363036,NULL,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1523,성숙한 그리스도인의 영적 기초,갓난아이에서 아비로 자라나는 영적 성숙,김순호,예수전도단,2,NULL,9788955362084,NULL,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1524,하나님과 날아오르는 연습,인생의 위기앞에서 용수철처럼 튀어오르다,김형준,스텝스톤,1,NULL,8955364262,NULL,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1525,불가능을 넘어서서,아름답고 신비로운 브라질에서 꿈에서도 생각지 못했던 시련과 도전이 기다리고 있었다.,짐 스타이어,예수전도단,6,NULL,9788985289603,김원주,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1526,나라를 제자 삼는 하나님의 8가지 영역,자신의 분야에서 영역 선교사로 살아가는 법,린다 콥,예수전도단,2,NULL,9788955363388,김명화,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1527,세 왕 이야기,깨어진 마음으로의 순례,진 에드워드,예수전도단,8,NULL,NULL,허령,2015-12-06 00:00:00.000,2015-12-06 00:00:00.000
1528,교사를 다시 일으켜 세우는 5가지 힘,책임과 힘겨운 현실 사이에서 방황하는 교회학교 교사들에게 보내는 회복의 메세지,이재욱,좋은씨앗,10,NULL,9788958741510,NULL,2015-12-19 00:00:00.000,2015-12-19 00:00:00.000
1529,그날 하나님은 어디에 계셨는가,세월호와 기독교 신앙의 과제,박영식,새물결플러스,8,NULL,9791186409053,NULL,2015-12-19 00:00:00.000,2015-12-19 00:00:00.000
1530,가족 소크,한집에 산다고 가족일까,EBS,윌북,5,NULL,9791155810675,이현주,2015-12-19 00:00:00.000,2015-12-19 00:00:00.000
1531,인생은 선물이다,조정민의 twitter,조정민,두란노,8,NULL,9788953117075,NULL,2015-12-19 00:00:00.000,2015-12-19 00:00:00.000
1532,빛이 있는 동안 빛가운데 걸으라,톨스토이 단편집 - 문학으로 계시하는 톨스토이의 영적 성찰,톨스토이,샘솟는 기쁨,8,NULL,9788998003036,조병준,2015-12-24 00:00:00.000,2015-12-19 00:00:00.000
1533,위대한 사랑의 힘에 사로잡힌 삶,세이비어 교회 창립자 고든 코스비의 묵상집,고든 코스비,평단,8,NULL,9788973434114,유성준,2015-12-19 00:00:00.000,2015-12-19 00:00:00.000
